1.688551e+01 -2.819379e-01  3.977001e-01  1.948607e-01  4.764466e+00 
1.892157e+01 -2.782984e-01  3.942266e-01  1.763943e-01  2.692733e+00 
1.963041e+01 -2.790234e-01  3.948989e-01  1.834331e-01  3.827659e+00 
1.754217e+01 -2.792202e-01  3.976443e-01  1.918255e-01  3.331983e+00 
1.597174e+01 -2.802587e-01  3.945681e-01  1.764308e-01  4.088289e+00 
1.824217e+01 -2.783721e-01  3.960530e-01  1.824768e-01  3.074153e+00 
2.034738e+01 -2.773280e-01  3.970926e-01  1.954309e-01  2.987405e+00 
1.649371e+01 -2.787379e-01  4.009416e-01  2.145955e-01  3.548381e+00 
1.922868e+01 -2.811893e-01  4.015879e-01  2.133178e-01  4.764696e+00 
1.824702e+01 -2.793878e-01  4.017012e-01  2.200313e-01  3.950197e+00 
1.706254e+01 -2.786560e-01  4.038445e-01  2.291178e-01  3.175689e+00 
1.855192e+01 -2.813120e-01  4.046956e-01  2.323648e-01  4.650781e+00 
1.979884e+01 -2.797054e-01  4.053460e-01  2.351276e-01  4.316982e+00 
2.070396e+01 -2.824281e-01  4.015301e-01  2.199471e-01  5.078215e+00 
1.745654e+01 -2.792571e-01  4.032458e-01  2.226996e-01  4.004207e+00 
1.747663e+01 -2.788935e-01  4.019944e-01  2.197715e-01  3.831304e+00 
1.662052e+01 -2.788825e-01  4.035079e-01  2.254108e-01  3.769860e+00 
1.779744e+01 -2.788127e-01  4.009750e-01  2.120950e-01  3.925539e+00 
1.706993e+01 -2.784281e-01  3.998206e-01  2.065177e-01  2.931224e+00 
1.794337e+01 -2.774177e-01  4.002928e-01  2.050835e-01  2.829869e+00 
1.647153e+01 -2.785232e-01  3.974932e-01  1.956617e-01  3.433646e+00 
1.784741e+01 -2.802662e-01  3.950748e-01  1.844528e-01  3.791360e+00 
1.822851e+01 -2.782881e-01  3.937018e-01  1.702787e-01  3.309630e+00 
2.560867e+01 -2.772242e-01  3.936624e-01  1.756874e-01  3.313457e+00 
2.432253e+01 -2.783427e-01  3.945312e-01  1.714368e-01  3.063022e+00 
2.176841e+01 -2.791615e-01  3.948533e-01  1.755691e-01  4.116614e+00 
2.456215e+01 -2.795349e-01  3.932471e-01  1.776484e-01  3.299201e+00 
2.707867e+01 -2.801304e-01  3.932851e-01  1.748390e-01  2.960676e+00 
2.253245e+01 -2.799537e-01  3.914349e-01  1.659252e-01  4.100634e+00 
1.926271e+01 -2.793608e-01  3.959190e-01  1.809373e-01  3.921075e+00 
2.119536e+01 -2.794004e-01  3.959545e-01  1.819476e-01  4.249698e+00 
2.025686e+01 -2.820278e-01  3.959872e-01  1.897708e-01  4.331412e+00 
2.487164e+01 -2.832917e-01  3.959061e-01  1.883931e-01  4.638644e+00 
