4.324020e+00  2.886354e-01 -2.645316e-01  3.466893e-01  1.031671e-01 -4.870528e+01  4.424796e-01  1.846713e+00  2.886354e-01  4.096323e-02 -1.420305e+02 
4.380926e+00  2.204449e-01 -2.644514e-01  3.476632e-01  1.043112e-01 -4.871543e+01  4.431150e-01  1.847385e+00  2.204449e-01  4.159550e-02 -1.420399e+02 
7.602389e+00  2.689419e-01 -2.638997e-01  3.471363e-01  1.048547e-01 -4.872713e+01  4.422484e-01  1.846776e+00  2.689419e-01  4.193810e-02 -1.420364e+02 
7.409954e+00  2.747296e-01 -2.642246e-01  3.474736e-01  1.061239e-01 -4.871291e+01  4.427027e-01  1.845521e+00  2.747296e-01  4.247235e-02 -1.420264e+02 
3.888612e+00  3.928572e-01 -2.638566e-01  3.479613e-01  1.071259e-01 -4.870083e+01  4.434594e-01  1.846492e+00  3.928572e-01  4.270895e-02 -1.420225e+02 
4.703274e+00  4.710059e-01 -2.629102e-01  3.475079e-01  1.074417e-01 -4.869434e+01  4.425071e-01  1.847026e+00  4.710059e-01  4.309113e-02 -1.420359e+02 
4.596904e+00  3.648900e-01 -2.640467e-01  3.468646e-01  1.069081e-01 -4.868812e+01  4.423864e-01  1.848324e+00  3.648900e-01  4.274915e-02 -1.420140e+02 
3.464291e+00  2.769299e-01 -2.640083e-01  3.465263e-01  1.078184e-01 -4.869313e+01  4.421129e-01  1.848330e+00  2.769299e-01  4.307790e-02 -1.420178e+02 
6.612121e+00  2.050605e-01 -2.643616e-01  3.473632e-01  1.069281e-01 -4.868418e+01  4.431568e-01  1.848904e+00  2.050605e-01  4.260680e-02 -1.420294e+02 
9.675832e+00  1.011631e-01 -2.636612e-01  3.470536e-01  1.071328e-01 -4.868667e+01  4.422920e-01  1.847502e+00  1.011631e-01  4.319048e-02 -1.420180e+02 
6.716827e+00  2.634213e-01 -2.635415e-01  3.475599e-01  1.074221e-01 -4.868421e+01  4.430114e-01  1.847774e+00  2.634213e-01  4.326854e-02 -1.420259e+02 
6.157754e+00  1.130532e-01 -2.632530e-01  3.476830e-01  1.088690e-01 -4.868258e+01  4.434768e-01  1.848930e+00  1.130532e-01  4.331226e-02 -1.420154e+02 
6.525858e+00  1.625115e-01 -2.635688e-01  3.468014e-01  1.101161e-01 -4.868577e+01  4.425971e-01  1.849958e+00  1.625115e-01  4.354364e-02 -1.420127e+02 
5.366703e+00  2.723306e-01 -2.634765e-01  3.461036e-01  1.109040e-01 -4.869199e+01  4.418507e-01  1.849578e+00  2.723306e-01  4.401033e-02 -1.420204e+02 
3.670334e+00  2.284153e-01 -2.617087e-01  3.464789e-01  1.098981e-01 -4.868017e+01  4.416353e-01  1.848747e+00  2.284153e-01  4.398577e-02 -1.420015e+02 
5.537733e+00  1.627616e-01 -2.624024e-01  3.473147e-01  1.105199e-01 -4.867887e+01  4.422754e-01  1.848215e+00  1.627616e-01  4.425572e-02 -1.419978e+02 
6.015678e+00  1.254876e-01 -2.620949e-01  3.468455e-01  1.095111e-01 -4.869487e+01  4.420343e-01  1.848202e+00  1.254876e-01  4.405814e-02 -1.419852e+02 
6.570320e+00  1.160396e-01 -2.619631e-01  3.461855e-01  1.096174e-01 -4.869798e+01  4.414245e-01  1.848353e+00  1.160396e-01  4.408558e-02 -1.419811e+02 
6.934410e+00  9.059207e-02 -2.618392e-01  3.471018e-01  1.089833e-01 -4.870542e+01  4.422977e-01  1.850220e+00  9.059207e-02  4.350036e-02 -1.419887e+02 
7.697742e+00  6.509255e-02 -2.621320e-01  3.463405e-01  1.088942e-01 -4.870836e+01  4.415677e-01  1.850065e+00  6.509255e-02  4.373738e-02 -1.419860e+02 
9.348678e+00  7.226417e-02 -2.625303e-01  3.459362e-01  1.091588e-01 -4.871769e+01  4.410803e-01  1.851168e+00  7.226417e-02  4.386482e-02 -1.420032e+02 
7.291004e+00  2.376550e-01 -2.619858e-01  3.465063e-01  1.094148e-01 -4.872220e+01  4.416818e-01  1.850464e+00  2.376550e-01  4.349619e-02 -1.420176e+02 
1.185154e+01  6.461412e-02 -2.629077e-01  3.466039e-01  1.096154e-01 -4.873450e+01  4.422691e-01  1.849451e+00  6.461412e-02  4.438414e-02 -1.420068e+02 
1.416461e+01  1.848155e-01 -2.639394e-01  3.461952e-01  1.114549e-01 -4.873041e+01  4.416215e-01  1.849919e+00  1.848155e-01  4.463835e-02 -1.420146e+02 
1.417670e+01  2.298963e-01 -2.629834e-01  3.452089e-01  1.110739e-01 -4.871584e+01  4.405674e-01  1.848735e+00  2.298963e-01  4.448905e-02 -1.420146e+02 
1.847287e+01  2.401796e-01 -2.642184e-01  3.445898e-01  1.109364e-01 -4.871619e+01  4.401853e-01  1.849232e+00  2.401796e-01  4.497755e-02 -1.420230e+02 
1.544083e+01  2.131589e-01 -2.632035e-01  3.446298e-01  1.096653e-01 -4.871904e+01  4.407536e-01  1.849921e+00  2.131589e-01  4.386850e-02 -1.420006e+02 
8.596741e+00  2.424598e-01 -2.643205e-01  3.451305e-01  1.089640e-01 -4.873032e+01  4.408786e-01  1.849598e+00  2.424598e-01  4.369697e-02 -1.419984e+02 
1.232147e+01  3.269473e-01 -2.638391e-01  3.460757e-01  1.082575e-01 -4.873612e+01  4.412098e-01  1.848882e+00  3.269473e-01  4.352918e-02 -1.419973e+02 
1.189423e+01  3.155271e-01 -2.639875e-01  3.466930e-01  1.087621e-01 -4.874492e+01  4.419855e-01  1.849401e+00  3.155271e-01  4.345670e-02 -1.419989e+02 
6.040342e+00  3.543530e-01 -2.627642e-01  3.461669e-01  1.091024e-01 -4.874136e+01  4.413908e-01  1.849212e+00  3.543530e-01  4.385059e-02 -1.419957e+02 
6.637062e+00  2.531159e-01 -2.642807e-01  3.462536e-01  1.087914e-01 -4.875739e+01  4.420008e-01  1.850803e+00  2.531159e-01  4.329946e-02 -1.419850e+02 
6.569747e+00  3.039264e-01 -2.633108e-01  3.475311e-01  1.087832e-01 -4.875330e+01  4.425552e-01  1.850210e+00  3.039264e-01  4.359843e-02 -1.419746e+02 
1.152748e+01  3.408334e-01 -2.630988e-01  3.465969e-01  1.086835e-01 -4.875280e+01  4.419264e-01  1.849025e+00  3.408334e-01  4.382400e-02 -1.419841e+02 
1.095799e+01  3.548717e-01 -2.640274e-01  3.456950e-01  1.076420e-01 -4.875566e+01  4.411237e-01  1.848732e+00  3.548717e-01  4.335048e-02 -1.419831e+02 
